0.20,-0.86,-11.65,-0.17,0.04,-0.22,2.00,-35.09,59.08,950.09,9069,9072,601
-0.59,-0.04,-9.85,-0.15,0.01,-0.05,2.09,-36.09,59.08,950.23,9110,9113,603
-0.20,0.16,-9.92,-0.02,0.05,-0.27,2.55,-36.18,58.67,950.09,9151,9154,605
-0.35,0.39,-9.69,-0.03,0.05,-0.17,2.55,-36.18,58.67,950.09,9193,9196,605
-0.63,0.00,-9.85,-0.06,0.02,-0.00,2.82,-36.45,58.67,950.13,9233,9237,605
-0.31,0.00,-9.89,-0.01,0.06,-0.02,2.91,-35.91,58.78,950.16,9275,9279,605
-0.31,-0.04,-9.81,-0.02,0.04,-0.03,2.91,-35.91,58.78,950.45,9316,9320,605
-0.35,0.00,-9.96,-0.02,0.00,0.00,2.73,-35.82,58.88,950.49,9358,9361,605
-0.51,0.00,-9.81,-0.01,0.03,0.00,2.73,-35.82,58.88,950.47,9399,9402,605
0.12,0.04,-10.00,-0.01,0.03,-0.00,3.09,-36.09,58.98,950.47,9440,9443,605
-1.26,-0.59,-9.57,-0.03,0.05,-0.01,3.00,-35.91,58.98,950.50,9482,9485,605
0.59,1.45,-9.77,-0.05,0.03,-0.00,3.00,-35.91,58.98,950.57,9523,9526,605
13.57,5.65,-8.71,-0.66,0.00,-0.09,2.64,-36.36,58.98,950.53,9565,9568,605
12.04,-11.26,-9.14,-0.13,0.08,0.03,2.64,-36.36,58.98,950.54,9606,9609,604
-1.18,1.37,-10.00,0.20,0.07,0.10,2.91,-36.82,58.37,950.54,9648,9651,599
1.45,2.35,-7.37,-0.11,0.11,0.77,2.64,-36.18,58.67,950.57,9689,9692,593
-0.63,-1.37,-8.63,-0.26,0.05,0.78,2.64,-36.18,58.67,950.36,9731,9734,588
-0.12,0.12,-9.89,-0.04,0.05,0.58,1.09,-36.27,58.88,950.34,9772,9775,584
-0.08,0.47,-8.98,-0.00,0.05,0.50,0.18,-36.27,58.78,950.29,9814,9817,574
-0.71,2.00,-8.79,0.01,0.09,1.55,0.18,-36.27,58.78,950.34,9855,9858,556
0.43,0.55,-8.43,-0.10,0.13,2.50,-2.55,-35.91,58.67,950.33,9896,9899,538
-1.14,-0.94,-10.51,-0.07,0.08,2.50,-2.55,-35.91,58.67,950.40,9938,9941,518
-0.90,-1.33,-11.10,-0.01,0.09,2.60,-6.73,-34.64,58.78,950.31,9979,9982,499
-0.47,1.29,-9.85,0.01,0.07,2.71,-11.00,-32.73,58.88,950.26,10021,10024,477
-0.51,0.78,-8.98,0.01,0.10,3.01,-11.00,-32.73,58.88,950.27,10062,10066,455
-0.55,0.16,-10.00,0.03,0.08,3.04,-15.18,-29.55,58.78,950.26,10104,10107,430
-0.27,0.47,-10.40,-0.02,0.12,3.52,0.00,0.00,0.00,950.21,10145,10148,407
-0.39,0.71,-9.38,0.05,0.10,3.35,-19.00,-25.09,58.98,950.17,10186,10189,382
-0.20,-0.35,-9.81,0.01,0.09,3.59,-21.82,-19.82,58.98,950.20,10228,10231,364
0.47,0.43,-9.53,-0.07,0.11,2.31,-21.82,-19.82,58.98,950.21,10269,10272,351
0.86,0.59,-9.10,-0.17,0.14,2.13,-23.00,-15.64,58.98,950.26,10311,10314,344
0.24,-0.51,-9.89,-0.21,0.19,0.53,-23.73,-13.27,58.47,950.24,10352,10355,344
0.31,0.16,-10.08,-0.05,0.07,-0.04,-23.73,-13.27,58.47,950.31,10394,10397,344
0.12,0.20,-9.85,-0.14,0.14,-0.01,-23.82,-13.64,58.57,950.45,10436,10439,344
0.47,0.47,-9.57,-0.11,0.14,-0.01,-23.82,-13.64,58.57,950.38,10477,10480,344
0.16,0.43,-9.77,0.03,0.06,0.00,-24.27,-13.91,58.57,950.28,10519,10522,344
0.16,0.31,-9.65,-0.01,0.07,-0.01,-24.27,-13.64,58.06,950.35,10560,10563,344
0.20,0.31,-9.77,0.00,0.04,-0.01,-24.27,-13.64,58.06,950.25,10602,10605,344
1.10,1.92,-10.40,-0.06,0.04,-0.01,-24.36,-13.73,58.37,950.27,10643,10647,341
-0.12,-0.08,-10.00,0.15,-0.09,0.69,-24.18,-13.09,58.57,950.25,10684,10688,329
-0.04,0.90,-9.61,0.05,-0.04,1.91,-24.18,-13.09,58.57,950.25,10726,10730,313
-0.55,-0.39,-9.65,-0.13,0.01,2.58,-24.00,-9.36,58.67,950.36,10767,10771,296
-0.90,-0.78,-10.12,-0.02,0.01,2.69,-24.00,-9.36,58.67,950.33,10809,10812,278
0.12,-0.98,-10.51,-0.00,-0.01,2.66,-23.09,-4.82,58.88,950.35,10850,10854,260
0.12,0.71,-10.71,-0.02,-0.03,2.85,-21.73,-0.82,58.88,950.50,10892,10895,243
0.24,1.10,-8.47,-0.01,0.00,2.86,-21.73,-0.82,58.88,950.41,10934,10937,224
0.51,1.26,-9.14,-0.04,-0.00,3.03,-19.27,3.36,58.57,950.42,10975,10978,205
-0.12,-0.59,-9.81,-0.00,0.01,3.07,-15.82,7.64,58.57,950.55,11017,11020,186
